hour_of_day,day_of_week,is_weekend,month,is_peak_hour,is_night,is_corridor,zone_event_density,junction_event_density,duration_hours,requires_road_closure,cause_vehicle_breakdown,cause_accident,cause_tree_fall,cause_road_damage,cause_waterlogging,cause_fire,cause_construction,cause_others,cause_other,congestion_score
0.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4
23.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.3
21.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
0.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,5.99579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.6
22.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8
21.0,0.0,0.0,11.0,0.0,0.0,0.0,0.08804627249357326,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.1
0.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.3
22.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1
0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9
1.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4
1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6
5.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2
23.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7
1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3
2.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9
0.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2
0.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
0.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7
1.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4
0.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3
2.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6
3.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3
4.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2
4.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7
4.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
2.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6
4.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3
3.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3
4.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5
4.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.4
4.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.7
1.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1
4.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.6
5.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7
4.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2
2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
4.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.5
1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4
5.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.1
5.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.7
3.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8
2.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
5.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7
5.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
6.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.1
5.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1
21.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0028627661477903022,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.8
6.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9
3.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5
5.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
3.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7
6.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3
2.0,6.0,1.0,1.0,0.0,1.0,0.0,0.1293916023993145,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.5
5.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.4
7.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
6.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.6
7.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6
6.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.8
6.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.5
1.0,5.0,1.0,12.0,0.0,1.0,0.0,0.04862896315338475,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.7
1.0,5.0,1.0,12.0,0.0,1.0,0.0,0.04862896315338475,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.4
8.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.2
8.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6
6.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.8
22.0,4.0,0.0,12.0,0.0,0.0,0.0,0.04862896315338475,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.5
4.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3
11.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.2
3.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6
13.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9
15.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
18.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2
20.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1
20.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,12.445473611111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74.4
22.0,4.0,0.0,12.0,0.0,0.0,0.0,0.04862896315338475,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.2
19.0,5.0,1.0,12.0,1.0,0.0,0.0,0.04862896315338475,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.4
23.0,0.0,0.0,12.0,0.0,1.0,0.0,0.07583547557840617,0.001968151726605833,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.7
23.0,0.0,0.0,12.0,0.0,1.0,0.0,0.07583547557840617,0.001968151726605833,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.1
23.0,0.0,0.0,12.0,0.0,1.0,0.0,0.07583547557840617,0.001968151726605833,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.7
20.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.3496677777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0
23.0,5.0,1.0,12.0,0.0,1.0,0.0,0.05676949443016281,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0
7.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9
7.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3
21.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7
7.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7
5.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.6
22.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4
21.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6
7.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5
20.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
21.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8
22.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.5
7.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.4
8.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9
23.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4
8.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4
0.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.4
0.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.4
1.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.9
8.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6
22.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1
22.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3
4.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.7
3.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0
4.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1
8.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9
4.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5
8.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7
5.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2
5.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1
6.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
6.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6
6.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1
5.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6
9.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.8
6.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
5.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.2
4.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
4.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7
5.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2
7.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3
9.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.9
13.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4
7.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.2
20.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0023259974950796207,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0
8.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.7
13.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.1
14.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.1
7.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5
9.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5
14.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6
11.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.5
10.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.7
11.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.4
8.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7
8.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5
11.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.2
18.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5
11.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2
19.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7
18.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.7
19.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.3
20.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.2
18.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
18.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1
18.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9
21.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.5
21.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.2
21.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7
19.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1
21.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,11.421370277777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.4
21.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5
22.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8
22.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.2
20.0,2.0,0.0,12.0,1.0,0.0,0.0,0.0664095972579263,0.0008946144211844695,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0
22.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.3
22.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1
20.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0
19.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.8
0.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6
22.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1
1.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9
22.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6
2.0,5.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.3
